season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,9,0,day_type_01,weekday,1/1/2024 10:36,Brockton,7.0,7,14,36,10186
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,4,1,day_type_01,weekday,1/1/2024 6:50,South Station,10.0,0,446,0,10187
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,19,0,day_type_01,weekday,1/1/2024 17:10,Middleborough/Lakeville,10.0,0,179,0,10188
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 13:45,South Station,1.0,88,0,88,10189
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:16,Halifax,2.0,3,0,30,10190
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,9,0,day_type_01,weekday,1/1/2024 10:40,Campello,8.0,0,3,33,10191
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 7:25,South Station,1.0,63,0,63,10192
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:13,Middleborough/Lakeville,1.0,7,0,7,10193
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 13:51,JFK/UMass,2.0,31,1,118,10194
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,9,0,day_type_01,weekday,1/1/2024 10:49,Bridgewater,9.0,0,27,6,10195
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:21,Hanson,3.0,3,0,33,10196
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:23,Bridgewater,2.0,31,2,36,10197
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:00,Quincy Center,3.0,13,6,125,10198
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 7:31,JFK/UMass,2.0,15,5,73,10199
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:31,Whitman,4.0,3,1,35,10200
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:30,Campello,3.0,8,1,43,10201
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:05,Braintree,4.0,6,6,125,10202
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,9,0,day_type_01,weekday,1/1/2024 11:01,Middleborough/Lakeville,10.0,0,6,0,10203
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 7:40,Quincy Center,3.0,11,8,76,10204
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:35,Abington,5.0,8,0,43,10205
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:34,Brockton,4.0,13,8,48,10206
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:13,Holbrook/Randolph,5.0,3,15,113,10207
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 8:58,Middleborough/Lakeville,1.0,36,0,36,10208
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 7:45,Braintree,4.0,10,6,80,10209
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:40,South Weymouth,6.0,8,0,51,10210
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:37,Montello,5.0,2,0,50,10211
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:18,Montello,6.0,3,23,93,10212
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:08,Bridgewater,2.0,14,2,48,10213
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 7:53,Holbrook/Randolph,5.0,6,1,85,10214
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:47,Braintree,7.0,1,1,51,10215
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:42,Holbrook/Randolph,6.0,2,4,48,10216
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:21,Brockton,7.0,1,35,59,10217
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:15,Campello,3.0,30,1,77,10218
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 7:58,Montello,6.0,6,11,80,10219
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 11:52,Quincy Center,8.0,3,3,51,10220
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:52,Braintree,7.0,1,7,42,10221
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:25,Campello,8.0,0,19,40,10222
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:19,Brockton,4.0,20,4,93,10223
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 8:01,Brockton,7.0,9,25,64,10224
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 12:01,JFK/UMass,9.0,5,5,51,10225
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 15:57,Quincy Center,8.0,1,7,36,10226
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:34,Bridgewater,9.0,3,24,19,10227
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,15,0,day_type_01,weekday,1/1/2024 14:48,Middleborough/Lakeville,10.0,0,17,2,10228
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 12:43,Middleborough/Lakeville,1.0,7,0,7,10229
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 12:53,Bridgewater,2.0,23,0,30,10230
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:00,Campello,3.0,16,2,44,10231
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:04,Brockton,4.0,40,6,78,10232
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:07,Montello,5.0,12,1,89,10233
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:12,Holbrook/Randolph,6.0,7,5,91,10234
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:20,Braintree,7.0,2,3,90,10235
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:25,Quincy Center,8.0,3,11,82,10236
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:34,JFK/UMass,9.0,2,15,69,10237
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,16,1,day_type_01,weekday,1/1/2024 13:42,South Station,10.0,0,69,0,10238
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:00,South Station,1.0,227,0,227,10239
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:06,JFK/UMass,2.0,66,3,290,10240
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:15,Quincy Center,3.0,24,25,289,10241
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:20,Braintree,4.0,11,29,271,10242
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:28,Holbrook/Randolph,5.0,1,33,239,10243
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:33,Montello,6.0,0,30,209,10244
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:37,Brockton,7.0,3,62,150,10245
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:41,Campello,8.0,1,33,118,10246
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 15:50,Bridgewater,9.0,5,47,76,10247
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,17,0,day_type_01,weekday,1/1/2024 16:07,Middleborough/Lakeville,10.0,0,76,0,10248
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 13:58,Middleborough/Lakeville,1.0,15,0,15,10249
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:08,Bridgewater,2.0,19,0,34,10250
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:15,Campello,3.0,5,1,38,10251
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:19,Brockton,4.0,17,4,51,10252
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:22,Montello,5.0,5,2,54,10253
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:27,Holbrook/Randolph,6.0,7,5,56,10254
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:35,Braintree,7.0,0,2,54,10255
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:40,Quincy Center,8.0,5,1,58,10256
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:49,JFK/UMass,9.0,10,9,59,10257
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,18,1,day_type_01,weekday,1/1/2024 14:57,South Station,10.0,0,59,0,10258
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,19,0,day_type_01,weekday,1/1/2024 16:05,South Station,1.0,605,0,605,10259
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,19,0,day_type_01,weekday,1/1/2024 16:11,JFK/UMass,2.0,63,11,657,10260
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 8:13,Campello,8.0,1,9,56,10261
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:22,Montello,5.0,33,1,125,10262
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,1/1/2024 12:09,South Station,10.0,0,51,0,10263
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 8:22,Bridgewater,9.0,0,44,12,10264
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 16:06,JFK/UMass,9.0,0,2,34,10265
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,1/1/2024 8:35,Middleborough/Lakeville,10.0,0,12,0,10266
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:18,South Station,1.0,37,0,37,10267
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:27,Holbrook/Randolph,6.0,10,3,132,10268
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,1/1/2024 16:15,South Station,10.0,0,34,0,10269
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 6:50,Middleborough/Lakeville,1.0,162,0,162,10270
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:24,JFK/UMass,2.0,6,0,43,10271
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:35,Braintree,7.0,3,8,127,10272
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 16:55,South Station,1.0,770,0,770,10273
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:00,Bridgewater,2.0,110,2,270,10274
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:33,Quincy Center,3.0,6,2,47,10275
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:40,Quincy Center,8.0,7,3,131,10276
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:01,JFK/UMass,2.0,55,13,812,10277
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:07,Campello,3.0,90,1,359,10278
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:38,Braintree,4.0,2,13,36,10279
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:49,JFK/UMass,9.0,1,20,112,10280
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:10,Quincy Center,3.0,18,87,743,10281
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:11,Brockton,4.0,99,2,456,10282
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:45,South Weymouth,5.0,0,9,27,10283
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,1/1/2024 9:58,South Station,10.0,0,112,0,10284
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:15,Braintree,4.0,11,86,668,10285
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:14,Montello,5.0,122,6,572,10286
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:50,Abington,6.0,0,10,17,10287
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:15,South Station,1.0,19,0,19,10288
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:23,Holbrook/Randolph,5.0,1,100,569,10289
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:19,Holbrook/Randolph,6.0,152,3,721,10290
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:21,JFK/UMass,2.0,6,0,25,10291
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 13:54,Whitman,7.0,0,2,15,10292
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:27,Braintree,7.0,103,11,813,10293
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:28,Montello,6.0,1,112,458,10294
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 14:00,Hanson,8.0,0,5,10,10295
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:32,Quincy Center,8.0,83,24,872,10296
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:30,Quincy Center,3.0,6,1,30,10297
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:32,Brockton,7.0,0,88,370,10298
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 14:05,Halifax,9.0,0,4,6,10299
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:41,JFK/UMass,9.0,6,120,758,10300
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:35,Braintree,4.0,3,2,31,10301
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:36,Campello,8.0,0,98,272,10302
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,1/1/2024 14:17,Kingston,10.0,0,6,0,10303
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,1/1/2024 7:50,South Station,10.0,0,758,0,10304
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:43,Holbrook/Randolph,5.0,5,4,32,10305
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:45,Bridgewater,9.0,1,88,185,10306
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 12:22,Kingston,1.0,7,0,7,10307
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 8:45,South Station,1.0,14,0,14,10308
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:48,Montello,6.0,2,4,30,10309
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,1/1/2024 17:58,Middleborough/Lakeville,10.0,0,185,0,10310
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 12:31,Halifax,2.0,5,0,12,10311
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 8:51,JFK/UMass,2.0,2,7,9,10312
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:51,Brockton,7.0,4,4,30,10313
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 16:33,Middleborough/Lakeville,1.0,25,0,25,10314
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 12:36,Hanson,3.0,1,0,13,10315
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:00,Quincy Center,3.0,7,3,13,10316
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 11:55,Campello,8.0,0,4,26,10317
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 16:43,Bridgewater,2.0,39,0,64,10318
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 12:46,Whitman,4.0,3,0,16,10319
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:05,Braintree,4.0,6,1,18,10320
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 12:04,Bridgewater,9.0,0,15,11,10321
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 16:53,Campello,3.0,11,5,70,10322
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:13,Holbrook/Randolph,5.0,3,1,20,10323
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 12:50,Abington,5.0,4,1,19,10324
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,1/1/2024 12:16,Middleborough/Lakeville,10.0,0,11,0,10325
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 16:57,Brockton,4.0,17,7,80,10326
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:18,Montello,6.0,7,1,26,10327
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 12:55,South Weymouth,6.0,8,0,27,10328
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 17:00,Montello,5.0,7,5,82,10329
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:13,Middleborough/Lakeville,1.0,18,0,18,10330
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:21,Brockton,7.0,1,6,21,10331
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 13:02,Braintree,7.0,4,8,23,10332
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 17:05,Holbrook/Randolph,6.0,3,2,83,10333
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:23,Bridgewater,2.0,16,4,30,10334
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:25,Campello,8.0,3,6,18,10335
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 13:07,Quincy Center,8.0,0,5,18,10336
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 17:13,Braintree,7.0,7,5,85,10337
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:30,Campello,3.0,8,3,35,10338
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:34,Bridgewater,9.0,0,16,2,10339
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 13:16,JFK/UMass,9.0,6,2,22,10340
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 17:20,Quincy Center,8.0,3,13,75,10341
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:34,Brockton,4.0,34,3,66,10342
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,1/1/2024 9:47,Middleborough/Lakeville,10.0,0,2,0,10343
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,1/1/2024 13:24,South Station,10.0,0,22,0,10344
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 17:30,JFK/UMass,9.0,5,7,73,10345
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:37,Montello,5.0,16,0,82,10346
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 7:50,Middleborough/Lakeville,1.0,181,0,181,10347
Fall 2024,CR-Kingston,Kingston Line,53,0,day_type_01,weekday,1/1/2024 14:33,South Station,1.0,167,0,167,10348
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,1/1/2024 17:39,South Station,10.0,0,72,1,10349
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:42,Holbrook/Randolph,6.0,7,1,88,10350
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 8:00,Bridgewater,2.0,124,3,302,10351
Fall 2024,CR-Kingston,Kingston Line,53,0,day_type_01,weekday,1/1/2024 14:39,JFK/UMass,2.0,31,3,195,10352
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,23,0,day_type_01,weekday,1/1/2024 17:55,South Station,1.0,306,0,306,10353
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 8:07,Campello,3.0,71,1,372,10354
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:50,Braintree,7.0,1,4,85,10355
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 8:11,Brockton,4.0,101,0,473,10356
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,23,0,day_type_01,weekday,1/1/2024 18:01,JFK/UMass,2.0,43,5,344,10357
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 10:55,Quincy Center,8.0,14,10,89,10358
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 8:14,Montello,5.0,73,0,546,10359
Fall 2024,CR-Kingston,Kingston Line,53,0,day_type_01,weekday,1/1/2024 14:48,Quincy Center,3.0,1,20,176,10360
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 11:04,JFK/UMass,9.0,1,25,65,10361
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 8:19,Holbrook/Randolph,6.0,84,1,629,10362
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,23,0,day_type_01,weekday,1/1/2024 18:10,Quincy Center,3.0,1,26,319,10363
Fall 2024,CR-Kingston,Kingston Line,53,0,day_type_01,weekday,1/1/2024 14:53,Braintree,4.0,3,28,151,10364
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,1/1/2024 11:13,South Station,10.0,0,65,0,10365
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,1/1/2024 8:27,Braintree,7.0,46,3,672,10366
