Agency,Stop_ID,Station_Name,WLK,KNR,PNR,XFR,ALL
MBTA,A6786&T,360 Huntington Ave,301,0,0,0,301
MBTA,A924&T,Dudley St @ Adams St,199,0,0,29,229
MBTA,A1078&T,Blue Hill Ave @ Gree,175,0,0,0,175
MBTA,A1079&T,Blue Hill Ave @ John,9,0,0,9,18
MBTA,A5759&T,Seaver St opp Humbol,218,0,0,0,218
MBTA,A1211&T,South St @ Jamaica S,25,0,0,1,26
MBTA,A49&T,Washington St @ Meln,8,0,0,46,54
MBTA,A817&T,Tremont St @ Saint A,135,0,0,1,136
MBTA,A3983&T,S Huntington Ave @ V,50,0,0,0,51
MBTA,A1201&T,South St @ Spalding,8,0,0,127,135
MBTA,A5393&T,Centre St @ Burrough,35,0,0,0,35
MBTA,A6383&T,100 S Huntington Ave,44,0,0,30,74
MBTA,A1101&T,Seaver St @ Maple St,303,1,0,0,304
MBTA,A1134&T,Harrison Ave @ E Len,48,0,0,0,48
MBTA,A2&T,Washington St @ Meln,27,0,0,16,42
MBTA,A270&T,Warren St @ Whiting,85,0,0,367,452
MBTA,A928&T,Dudley St @ Adams St,60,0,0,0,61
MBTA,A271&T,Warren St @ Moreland,75,0,0,1027,1102
MBTA,A281&T,Blue Hill Ave @ Seav,2,0,0,85,87
MBTA,A1103&T,Seaver St @ Humboldt,63,0,0,6,70
MBTA,A5531&T,Tremont St @ Tobin C,72,0,0,33,104
MBTA,A1&T,Washington St opp Ru,2,0,0,24,26
MBTA,A272&T,Warren St @ Walnut A,11,0,0,21,32
MBTA,A5824&T,Warren St @ Kearsarg,244,0,0,1615,1860
MBTA,A66&T,Massachusetts Ave @,230,0,0,20,250
MBTA,A707&T,Centre St @ Moraine,92,0,0,7,99
MBTA,A284&T,Blue Hill Ave @ Amer,0,0,0,28,28
MBTA,A1102&T,Seaver St @ Elm Hill,0,0,0,0,0
MBTA,A844&T,Tremont St @ Saint A,325,0,0,4,329
MBTA,A813&T,Huntington Ave @ S H,15,0,0,16,31
MBTA,A819&T,Tremont St @ Columbu,14,0,0,6,20
MBTA,A684&T,Centre St opp Beaufo,32,0,0,3,36
MBTA,A683&T,Centre St @ Saint Jo,15,0,0,0,15
MBTA,A278&T,Warren St @ Brunswic,63,0,0,68,131
MBTA,A746&T,Columbus Ave @ Dimoc,799,0,0,157,956
MBTA,A5401&T,Malcolm X Blvd @ Sha,32,0,0,571,603
MBTA,A770&T,Malcolm X Blvd opp M,314,0,0,173,487
MBTA,A1076&T,Blue Hill Ave @ Harv,10,0,0,48,58
MBTA,A927&T,Dudley St @ Greenvil,59,0,0,7,67
MBTA,A774&T,Columbus Ave opp Bra,134,0,0,3,136
MBTA,A362&T,Morton St @ Canterbu,51,1,0,19,71
MBTA,A277&T,Warren St @ Waumbeck,190,0,0,11,201
MBTA,A745&T,Columbus Ave @ Bray,103,0,0,25,128
MBTA,A283&T,Blue Hill Ave opp Mc,46,0,0,149,194
MBTA,A5829&T,Huntington Ave @ Wig,177,0,0,2,179
MBTA,A264&T,Warren St @ Interval,174,0,0,298,473
MBTA,A845&T,Tremont St @ Hunting,102,0,0,7,109
MBTA,A3982&T,S Huntington Ave @ B,164,0,0,1,165
MBTA,A273&T,Warren St opp Waverl,25,0,0,1,26
MBTA,A730&T,Columbus Ave opp Wel,151,0,0,11,163
MBTA,A280&T,Blue Hill Ave @ Wayn,36,0,0,72,108
MBTA,A1202&T,South St @ Child St,82,0,0,1,83
MBTA,A681&T,South St @ Sedgwick,17,0,0,30,47
MBTA,A5413&T,Columbus Ave @ Walnu,185,0,0,21,207
MBTA,A538&T,Massachusetts Ave @,58,0,0,38,96
MBTA,A265&T,Warren St @ Gaston S,318,0,0,65,383
MBTA,A5983&T,Huntington Ave @ Lon,87,0,0,33,120
MBTA,A837&T,Humboldt Ave @ Towns,6,0,0,0,6
MBTA,A48&T,Washington St @ Leno,135,0,0,2,137
MBTA,A285&T,Blue Hill Ave @ Ange,25,0,0,385,410
MBTA,A3984&T,S Huntington Ave @ H,104,2,0,363,469
MBTA,A5389&T,Centre St @ Roseway,44,0,0,7,51
MBTA,A5324&T,Seaver St @ Blue Hil,53,1,0,256,310
MBTA,A773&T,Columbus Ave @ Dimoc,504,0,0,1,505
MBTA,A1105&T,Columbus Ave @ Walnu,511,0,0,24,535
MBTA,A5320&T,Morton St @ Harvard,251,0,0,0,251
MBTA,A1005&T,Franklin Park Zoo @,4,0,0,219,223
MBTA,A5823&T,Malcolm X Blvd @ Tre,114,1,0,2745,2860
MBTA,A44&T,Washington St @ Mass,20,0,0,204,224
MBTA,A6131&T,Warren St @ Dabney P,44,0,0,17,62
MBTA,A682&T,Centre St @ Seaverns,73,0,0,0,73
MBTA,A815&T,Huntington Ave opp F,349,0,0,555,905
MBTA,A5391&T,Malcolm X Blvd @ O'B,103,1,0,529,633
MBTA,A3&T,Washington St @ Meln,77,0,0,117,195
MBTA,A3981&T,S Huntington Ave @ P,159,0,0,0,159
MBTA,A269&T,Warren St @ Waverly,243,0,0,338,581
MBTA,A268&T,Warren St @ Woodbine,48,0,0,249,297
MBTA,A4&T,Washington St @ Leno,268,0,0,0,269
MBTA,A5356&T,Columbus Ave @ Weld,44,0,0,1,45
MBTA,A5404&T,Malcolm X Blvd opp O,194,0,0,289,484
MBTA,A274&T,Warren St opp Woodbi,23,0,0,25,48
MBTA,A279&T,Warren St @ Crawford,0,0,0,232,232
MBTA,A814&T,Huntington Ave @ Par,351,0,0,197,548
MBTA,A5830&T,S Huntington Ave @ H,0,0,0,82,82
MBTA,A816&T,Tremont St opp Wiggl,84,0,0,15,99
MBTA,A360&T,Morton St opp Wellin,389,0,0,121,510
MBTA,A267&T,Warren St @ Maywood,106,0,0,161,267
MBTA,A138&T,Massachusetts Ave @,74,0,0,12,86
MBTA,A282&T,Blue Hill Ave @ Fran,34,0,0,197,231
MBTA,A275&T,Warren St @ ML King,2,0,0,37,39
MBTA,A769&T,Tremont St @ Roxbury,73,0,0,130,203
MBTA,A696&T,Malcolm X Blvd @ Sha,35,1,0,404,439
MBTA,A266&T,Warren St @ Quincy S,81,3,0,51,134
MBTA,A263&T,Warren St @ Sunderla,41,0,0,129,170
MBTA,A276&T,Warren St @ Townsend,7,1,0,123,131
MBTA,A5&T,Washington St @ Mass,95,0,0,329,425
MBTA,A843&T,Tremont St opp Roxbu,62,0,0,0,62
MBTA,A5400&T,Malcolm X Blvd @ Kin,41,1,0,130,171
MBTA,A5421&T,Jackson Square,441,3,0,589,1033
MBTA,A5777&T,Ruggles,31,2,0,216,249
MBTA,A5776&T,Ruggles,168,2,0,268,438
MBTA,A52&T,Nubian,369,12,0,3949,4330
MBTA,A5376&T,Forest Hills,141,17,13,5878,6050
MBTA,A540&T,Forest Hills,438,6,7,5696,6146
MBTA,A6370&T,Nubian,728,9,0,4570,5308
MBTA,A1137&T,Louis Prang St @ Eva,68,0,0,0,68
MBTA,A1190&T,Ipswich St @ Lansdow,9,0,0,0,9
MBTA,A1191&T,Ipswich St @ Boylsto,1,0,0,0,1
MBTA,A1192&T,Boylston St @ Jersey,4,0,0,0,4
MBTA,A1199&T,Ipswich St @ Boylsto,9,0,0,6,15
MBTA,A1200&T,Boylston St @ Massac,17,0,0,4,21
MBTA,A6031&T,Beacon St @ Raleigh,0,0,0,0,0
MBTA,A6032&T,Commonwealth Ave @ K,0,0,0,0,0
MBTA,A667&T,Chestnut Hill Ave @,87,0,0,0,87
MBTA,A6681&T,Lee St @ Dudley Way,1,0,0,0,1
MBTA,A671&T,N Beacon St @ Gooden,0,0,0,0,0
MBTA,A6816&T,Lee St @ Boylston St,1,0,0,0,1
MBTA,A7138&T,Boston College - Com,0,0,0,0,0
MBTA,A7139&T,South Street - Commo,0,0,0,0,0
MBTA,A7140&T,South Street - Commo,0,0,0,0,0
MBTA,A7141&T,Chestnut Hill Avenue,0,0,0,0,0
MBTA,A7142&T,Chestnut Hill Avenue,0,0,0,0,0
MBTA,A7143&T,Chiswick Road - Comm,0,0,0,0,0
MBTA,A7144&T,Chiswick Road - Comm,0,0,0,0,0
MBTA,A7145&T,Sutherland Road - Co,0,0,0,0,0
MBTA,A7146&T,Sutherland Road - Co,0,0,0,0,0
MBTA,A7147&T,Washington Street -,0,0,0,0,0
MBTA,A7148&T,Washington Street -,0,0,0,0,0
MBTA,A7149&T,Warren Street - Comm,0,0,0,0,0
MBTA,A7150&T,Warren Street - Comm,0,0,0,0,0
MBTA,A7151&T,Griggs Street - Comm,0,0,0,0,0
MBTA,A7152&T,Griggs Street - Comm,0,0,0,0,0
MBTA,A7153&T,Harvard Avenue - Com,0,0,0,0,0
MBTA,A7154&T,Harvard Avenue - Com,0,0,0,0,0
MBTA,A7155&T,Packard's Corner,0,0,0,0,0
MBTA,A7156&T,Packard's Corner,0,0,0,0,0
MBTA,A7157&T,Kenmore - 512 Common,0,0,0,0,0
MBTA,A7158&T,Kenmore - 660 Beacon,0,0,0,0,0
MBTA,A7169&T,Brookline Hills - Bo,0,0,0,0,0
MBTA,A7170&T,Brookline Hills - Bo,0,0,0,0,0
MBTA,A7171&T,Brookline Village -,0,0,0,0,0
MBTA,A7173&T,Kenmore - Commonweal,0,0,0,0,0
MBTA,A7174&T,Boston University Ea,0,0,0,0,0
MBTA,A7175&T,Saint Mary's Street,0,0,0,0,0
MBTA,A7176&T,Saint Mary's Street,0,0,0,0,0
MBTA,A7177&T,Hawes Street,0,0,0,0,0
MBTA,A7178&T,Hawes Street - 1089,0,0,0,0,0
MBTA,A7179&T,Kent Street,0,0,0,0,0
MBTA,A7180&T,Kent Street,0,0,0,0,0
MBTA,A7181&T,Saint Paul Street,0,0,0,0,0
MBTA,A7182&T,Saint Paul Street -,0,0,0,0,0
MBTA,A7183&T,Coolidge Corner,0,0,0,0,0
MBTA,A7184&T,Coolidge Corner,0,0,0,0,0
MBTA,A7185&T,Summit Avenue - 1428,0,0,0,0,0
MBTA,A7186&T,Summit Avenue,0,0,0,0,0
MBTA,A7187&T,Brandon Hall,0,0,0,0,0
MBTA,A7188&T,Brandon Hall,0,0,0,0,0
MBTA,A7189&T,Fairbanks Street,0,0,0,0,0
MBTA,A7190&T,Fairbanks Street,0,0,0,0,0
MBTA,A7191&T,Washington Square,0,0,0,0,0
MBTA,A7192&T,Washington Square -,0,0,0,0,0
MBTA,A7193&T,Tappan Street,0,0,0,0,0
MBTA,A7194&T,Tappan Street,0,0,0,0,0
MBTA,A7195&T,Dean Road,0,0,0,0,0
MBTA,A7196&T,Dean Road,0,0,0,0,0
MBTA,A7197&T,Englewood Avenue - 1,0,0,0,0,0
MBTA,A7198&T,Englewood Avenue - 1,0,0,0,0,0
MBTA,A7199&T,Cleveland Circle,0,0,0,0,0
MBTA,A7200&T,Cleveland Circle,0,0,0,0,0
MBTA,A7218&T,Washington Street -,0,0,0,0,0
MBTA,A7219&T,Kenmore - Commonweal,0,0,0,0,0
MBTA,A7225&T,Brookline Hills,0,0,0,0,0
MBTA,A7227&T,Fenway - Beacon St @,0,0,0,0,0
MBTA,A7228&T,Fenway - Beacon St @,0,0,0,0,0
MBTA,A7312&T,Amory Street - Amory,0,0,0,0,0
MBTA,A7313&T,Amory Street - Buick,0,0,0,0,0
MBTA,A7314&T,Amory Street - Amory,0,0,0,0,0
MBTA,A7315&T,Amory Street - Buick,0,0,0,0,0
MBTA,A7337&T,Babcock Street - Har,0,0,0,0,0
MBTA,A7338&T,Babcock Street - Bab,0,0,0,0,0
MBTA,A7339&T,Babcock Street - Har,0,0,0,0,0
MBTA,A7340&T,Babcock Street - Bab,0,0,0,0,0
MBTA,A7353&T,Beaconsfield - Beaco,0,0,0,0,0
MBTA,A7354&T,Beaconsfield - Clark,0,0,0,0,0
MBTA,A7355&T,Beaconsfield - Dean,0,0,0,0,0
MBTA,A7356&T,Beaconsfield - Parki,0,0,0,0,0
MBTA,A7366&T,Brookline Hills - Ta,0,0,0,0,0
MBTA,A7367&T,Brookline Hills - Ta,0,0,0,0,0
MBTA,A7372&T,Brookline Village -,0,0,0,0,0
MBTA,A7373&T,Brookline Village -,0,0,0,0,0
MBTA,A7374&T,Brookline Village -,0,0,0,0,0
MBTA,A7375&T,Brookline Village -,0,0,0,0,0
MBTA,A7427&T,Fenway - Fenway Park,0,0,0,0,0
MBTA,A7428&T,Fenway - Park Dr (St,0,0,0,0,0
MBTA,A743&T,Faneuil St @ Bigelow,26,0,0,0,27
MBTA,A7454&T,Kenmore - Boston Uni,0,0,0,0,0
MBTA,A7455&T,Kenmore - Busway  Co,0,0,0,0,0
MBTA,A7456&T,Kenmore - Fenway Par,0,0,0,0,0
MBTA,A7467&T,Longwood - Chapel St,0,0,0,0,0
MBTA,A7468&T,Longwood - Chapel St,0,0,0,0,0
MBTA,A7469&T,Longwood - Emerald N,0,0,0,0,0
MBTA,A7470&T,Longwood - Emerald N,0,0,0,0,0
MBTA,A7551&T,Reservoir - Chestnut,0,0,0,0,0
MBTA,A7552&T,Reservoir - Chestnut,0,0,0,0,0
MBTA,A7553&T,Reservoir - Clevelan,0,0,0,0,0
MBTA,A7554&T,Reservoir - Chestnut,0,0,0,0,0
MBTA,A7591&T,Symphony - Massachus,0,0,0,0,0
MBTA,A7592&T,Symphony - Westland,0,0,0,0,0
MBTA,A802&T,Washington St opp Sn,32,0,0,0,32
MBTA,A8284&T,Kenmore,0,0,0,0,0
MBTA,A8310&T,Kenmore,0,0,0,0,0
MBTA,A8311&T,Kenmore,0,0,0,0,0
MBTA,A8312&T,Kenmore,0,0,0,0,0
MBTA,A8313&T,Kenmore,0,0,0,0,0
MBTA,A8314&T,Kenmore,0,0,0,0,0
MBTA,A8437&T,Beaconsfield,0,0,0,0,0
MBTA,A8447&T,Brookline Hills,0,0,0,0,0
MBTA,A8460&T,Brookline Village,0,0,0,0,0
MBTA,A8494&T,Fenway,0,0,0,0,0
MBTA,A8591&T,Longwood,0,0,0,0,0
MBTA,A8592&T,Longwood,0,0,0,0,0
MBTA,A8593&T,Longwood,0,0,0,0,0
MBTA,A8594&T,Longwood,0,0,0,0,0
MBTA,A8595&T,Longwood,0,0,0,0,0
MBTA,A8596&T,Longwood,0,0,0,0,0
MBTA,A8597&T,Longwood,0,0,0,0,0
MBTA,A8810&T,Reservoir,0,0,0,0,0
MBTA,A8811&T,Reservoir,0,0,0,0,0
MBTA,A8812&T,Reservoir,0,0,0,0,0
MBTA,A8813&T,Reservoir,0,0,0,0,0
MBTA,A8951&T,Allston Street,0,0,0,0,0
MBTA,A8952&T,Amory Street,0,0,0,0,0
MBTA,A8959&T,Babcock Street,0,0,0,0,0
MBTA,A8963&T,Beaconsfield,0,0,0,0,0
MBTA,A8964&T,Washington Square,0,0,0,0,0
MBTA,A8966&T,Blandford Street,0,0,0,0,0
MBTA,A8968&T,Brandon Hall,0,0,0,0,0
MBTA,A8973&T,Packard's Corner,0,0,0,0,0
MBTA,A8974&T,Brookline Hills,0,0,0,0,0
MBTA,A8977&T,Boston University Ce,0,0,0,0,0
MBTA,A8978&T,Boston University Ea,0,0,0,0,0
MBTA,A8980&T,Brookline Village,0,0,0,0,0
MBTA,A8987&T,Chestnut Hill Avenue,0,0,0,0,0
MBTA,A8990&T,Chiswick Road,0,0,0,0,0
MBTA,A8991&T,Cleveland Circle,0,0,0,0,0
MBTA,A8999&T,Coolidge Corner,0,0,0,0,0
MBTA,A9010&T,Dean Road,0,0,0,0,0
MBTA,A9013&T,Englewood Avenue,0,0,0,0,0
MBTA,A9038&T,Fairbanks Street,0,0,0,0,0
MBTA,A9039&T,Fenwood Road,0,0,0,0,0
MBTA,A9040&T,Fenway,0,0,0,0,0
MBTA,A9077&T,Griggs Street,0,0,0,0,0
MBTA,A9081&T,Harvard Avenue,0,0,0,0,0
MBTA,A9083&T,Hawes Street,0,0,0,0,0
MBTA,A9088&T,Kenmore,0,0,0,0,0
MBTA,A9090&T,Kent Street,0,0,0,0,0
MBTA,A9093&T,Longwood Medical Are,0,0,0,0,0
MBTA,A9094&T,Longwood,0,0,0,0,0
MBTA,A9101&T,Mission Park,0,0,0,0,0
MBTA,A9142&T,Northeastern Univers,0,0,0,0,0
MBTA,A9159&T,Reservoir,0,0,0,0,0
MBTA,A9167&T,Saint Mary's Street,0,0,0,0,0
MBTA,A9169&T,South Street,0,0,0,0,0
MBTA,A9173&T,Sutherland Road,0,0,0,0,0
MBTA,A9174&T,Saint Paul Street,0,0,0,0,0
MBTA,A9176&T,Summit Avenue,0,0,0,0,0
MBTA,A9177&T,Symphony,0,0,0,0,0
MBTA,A9178&T,Tappan Street,0,0,0,0,0
MBTA,A9183&T,Washington Street,0,0,0,0,0
MBTA,A9217&T,Warren Street,0,0,0,0,0
MBTA,A9235&T,Boston Landing,0,0,0,0,0
MBTA,A9236&T,Boston Landing - Gue,0,0,0,0,0
MBTA,A9237&T,Boston Landing - Gue,0,0,0,0,0
MBTA,A5995&T,Ipswich St @ Boylsto,3,0,0,0,3
MBTA,A6316&T,Lee St @ Sears Rd,0,0,0,0,0
MBTA,A739&T,N Beacon St @ Birmin,0,0,0,0,0
MBTA,A742&T,Faneuil St @ Brooks,8,0,0,0,8
MBTA,A975&T,High St @ Cumberland,16,0,0,0,16
MBTA,A983&T,Brookline Ave @ Newb,40,0,0,0,40
MBTA,A1193&T,Kilmarnock St @ Pete,0,0,0,0,0
MBTA,A5422&T,Lee St @ Boylston St,0,0,0,0,0
MBTA,A5989&T,Lee St opp Dudley Wa,1,0,0,0,1
MBTA,A6145&T,Lee St @ Warren St,9,0,0,0,9
MBTA,A6366&T,Lee St @ Sears Rd,0,0,0,0,0
MBTA,A6680&T,Lee St opp Warren St,17,0,0,0,17
MBTA,A737&T,239 N Beacon St,16,0,0,1,17
MBTA,A803&T,Washington St opp Sh,0,0,0,2,2
MBTA,A952&T,High St opp Edgehill,0,0,0,0,0
MBTA,A953&T,High St @ Oakland Rd,2,0,0,0,2
MBTA,A958&T,Boylston St @ Sumner,5,0,0,0,5
MBTA,A1194&T,Kilmarnock St @ Quee,1,0,0,0,1
MBTA,A1208&T,Winship St @ Union S,28,0,0,21,49
MBTA,A731&T,Soldiers Field Rd @,0,0,0,0,0
MBTA,A797&T,Washington St @ Bart,28,0,0,0,28
MBTA,A954&T,Cypress St opp Henry,4,0,0,0,4
MBTA,A955&T,Cypress St @ Rice St,0,0,0,0,0
MBTA,A956&T,Cypress St @ Walnut,0,0,0,0,0
MBTA,A679&T,Cambridge St @ Mass,0,0,0,0,0
MBTA,A741&T,Brooks St @ Gerrish,5,0,0,0,5
MBTA,A1198&T,Ipswich St opp Lansd,0,0,0,3,3
MBTA,A738&T,N Beacon St @ Vinela,0,0,0,0,0
MBTA,A957&T,Boylston St @ Clark,8,0,0,0,8
MBTA,A968&T,Boylston St @ Kennar,0,0,0,0,0
MBTA,A5458&T,Guest St opp New Bal,59,0,0,0,59
MBTA,A665&T,Chestnut Hill Ave @,24,0,0,0,24
MBTA,A793&T,Washington St @ Grig,0,0,0,0,0
MBTA,A795&T,Washington St @ Fair,17,0,0,0,17
MBTA,A948&T,Brookline Ave @ Aspi,0,0,0,1,1
MBTA,A970&T,Cypress St @ Walnut,0,0,0,0,0
MBTA,A978&T,Brookline Ave opp As,40,0,0,50,90
MBTA,A6321&T,Clyde St @ Country R,0,0,0,0,0
MBTA,A666&T,Chestnut Hill Ave @,4,0,0,10,14
MBTA,A792&T,Washington St opp Gr,8,0,0,0,8
MBTA,A794&T,Washington St opp Ga,18,0,0,0,18
MBTA,A967&T,Boylston St @ Warren,6,0,0,0,6
MBTA,A974&T,High St @ Highland R,0,0,0,0,0
MBTA,A6320&T,Clyde St @ Whitney S,5,0,0,0,5
MBTA,A678&T,Cambridge St @ Seatt,2,0,0,2,4
MBTA,A732&T,Cambridge St @ Seatt,20,0,0,2,22
MBTA,A781&T,Wahington St @ Evans,39,0,0,0,39
MBTA,A804&T,7 Winship St,72,0,0,29,101
MBTA,A801&T,Washington St @ Pame,51,0,0,0,51
MBTA,A969&T,Cypress St @ Milton,5,0,0,0,5
MBTA,A5648&T,High St @ Cypress St,1,0,0,0,1
MBTA,A630&T,Market St @ Centola,2,0,0,0,2
MBTA,A982&T,Brookline Ave @ Jers,49,0,0,4,53
MBTA,A1197&T,Ipswich St @ Boylsto,16,0,0,0,16
MBTA,A787&T,Washington St @ Gree,23,0,0,0,23
MBTA,A5323&T,Brookline Ave @ Boyl,10,0,0,0,10
MBTA,A800&T,Washington St opp Eu,2,0,0,0,2
MBTA,A799&T,Washington St @ Comm,51,0,0,0,51
MBTA,A5457&T,Guest St @ Arthur St,0,0,0,18,18
MBTA,A662&T,Chestnut Hill Ave @,27,0,0,0,27
MBTA,A788&T,Washington St @ Cypr,60,0,0,0,60
MBTA,A791&T,Washington St @ Scho,22,0,0,0,22
MBTA,A1195&T,Queensberry St @ Jer,28,0,0,0,28
MBTA,A655&T,445 Western Ave,35,0,0,8,43
MBTA,A663&T,Chestnut Hill Ave @,40,0,0,1,40
MBTA,A664&T,Chestnut Hill Ave @,45,0,0,0,45
MBTA,A789&T,Washington St @ Harv,13,0,0,20,33
MBTA,A648&T,Western Ave opp Genz,22,0,0,0,22
MBTA,A5080&T,Brookline Ave opp Ne,3,0,0,0,3
MBTA,A5388&T,Guest St @ Arthur St,0,0,0,49,49
MBTA,A659&T,Market St @ Keenan R,14,0,0,0,14
MBTA,A786&T,Washington St @ Gard,21,0,0,0,21
MBTA,A785&T,Washington St @ Gard,66,0,0,0,67
MBTA,A1196&T,Jersey St @ Boylston,37,0,0,0,37
MBTA,A584&T,Commonwealth Ave @ B,542,0,0,11,552
MBTA,A649&T,125 Western Ave,49,0,0,0,49
MBTA,A631&T,Market St @ Lothrop,6,0,0,0,6
MBTA,A736&T,N Beacon St @ Cambri,10,0,0,11,20
MBTA,A583&T,Commonwealth Ave @ H,101,0,0,0,101
MBTA,A776&T,Washington St @ Snow,14,0,0,0,14
MBTA,A5444&T,Mountfort St @ Carlt,66,0,0,1,66
MBTA,A606&T,Tremont St opp Tremo,0,0,0,0,0
MBTA,A660&T,Market St @ Arlingto,198,0,0,1,199
MBTA,A782&T,Washington St @ Beac,17,0,0,0,17
MBTA,A972&T,Cypress St @ Frankli,49,0,0,0,49
MBTA,A798&T,Washington St @ Core,27,0,0,0,27
MBTA,A796&T,Washington St @ Beac,10,0,0,0,10
MBTA,A951&T,Walnut St @ High St,4,0,0,26,30
MBTA,A977&T,Brookline Ave opp Pe,41,0,0,131,172
MBTA,A980&T,Brookline Ave @ Deac,70,0,0,0,70
MBTA,A581&T,Commonwealth Ave @ C,249,0,0,195,443
MBTA,A673&T,N Beacon @ Market St,44,0,0,0,44
MBTA,A979&T,Brookline Ave @ Fran,225,0,0,1,226
MBTA,A607&T,Tremont St opp Cuffl,0,0,0,0,0
MBTA,A638&T,Western Ave @ Genzym,8,0,0,0,8
MBTA,A5387&T,Guest St @ New Balan,1,0,0,0,1
MBTA,A5441&T,Ave Louis Pasteur @,76,0,0,0,77
MBTA,A623&T,Chestnut Hill Ave @,0,0,0,0,0
MBTA,A637&T,130 Western Ave,2,0,0,0,2
MBTA,A599&T,Cambridge St @ Elko,38,0,0,8,46
MBTA,A973&T,High St @ Cypress St,2,0,0,0,2
MBTA,A5322&T,Park Dr @ Fenway Sta,60,0,0,1,61
MBTA,A790&T,Washington St @ Harv,2,0,0,0,2
MBTA,A971&T,Cypress St @ Kendall,0,0,0,0,0
MBTA,A582&T,Commonwealth Ave @ S,146,0,0,14,160
MBTA,A627&T,Market St @ Gardena,14,0,0,0,14
MBTA,A784&T,Washington St @ Wint,56,0,0,0,56
MBTA,A604&T,Washington St @ Oak,3,0,0,0,3
MBTA,A677&T,Cambridge St @ N Har,14,0,0,0,14
MBTA,A633&T,450 Western Ave,1,0,0,0,1
MBTA,A63&T,Massachusetts Ave @,251,0,0,2,253
MBTA,A943&T,Brookline Ave opp Je,17,0,0,13,30
MBTA,A981&T,132 Brookline Ave op,343,0,0,3,345
MBTA,A596&T,Cambridge St @ Saund,189,0,0,10,199
MBTA,A597&T,Cambridge St @ Dusti,39,0,0,0,39
MBTA,A636&T,Western Ave @ Travis,1,0,0,15,16
MBTA,A624&T,Chestnut Hill Ave @,68,0,0,14,83
MBTA,A562&T,Tremont St @ Cufflin,0,0,0,0,0
MBTA,A949&T,Brookline Ave @ Pear,3,1,0,234,238
MBTA,A654&T,Western Ave opp Litc,44,0,0,119,162
MBTA,A1576&T,N Harvard St @ Kings,22,0,0,3,25
MBTA,A563&T,Tremont St @ Tremont,0,0,0,0,0
MBTA,A616&T,Winship St @ Union S,44,0,0,15,60
MBTA,A622&T,Chestnut Hill Ave op,75,0,0,0,75
MBTA,A657&T,Market St @ Vineland,138,0,0,8,146
MBTA,A653&T,367 Western Ave opp,26,0,0,0,26
MBTA,A658&T,Market St @ N Beacon,92,0,0,0,92
MBTA,A855&T,Harvard St opp Vernd,159,0,0,0,159
MBTA,A669&T,Brooks St @ Hobart S,11,0,0,0,11
MBTA,A5405&T,Pearl St @ Brookline,2,0,0,0,2
MBTA,A668&T,Brooks St @ Faneuil,6,0,0,0,6
MBTA,A1123&T,Park Dr @ Beacon St,106,0,0,1,107
MBTA,A783&T,684 Washington St,29,0,0,0,30
MBTA,A672&T,N Beacon St opp Vine,0,0,0,0,0
MBTA,A777&T,Washington St @ Mona,83,0,0,0,83
MBTA,A778&T,Washington St @ Eust,41,0,0,0,41
MBTA,A1575&T,N Harvard St @ Oxfor,36,0,0,0,36
MBTA,A1122&T,Mountfort St @ Lenox,114,1,0,112,227
MBTA,A573&T,Cambridge St @ Gordo,82,0,0,0,83
MBTA,A1140&T,Brookline Ave @ The,89,0,0,17,106
MBTA,A598&T,Cambridge St @ Sparh,156,0,0,0,156
MBTA,A628&T,Market St @ N Beacon,47,0,0,1,48
MBTA,A600&T,Washington St @ Wald,62,1,0,32,95
MBTA,A674&T,N Beacon St @ Cambri,9,0,0,38,48
MBTA,A661&T,Chestnut Hill Ave @,11,0,0,42,53
MBTA,A593&T,Brighton Ave @ Linde,59,0,0,12,71
MBTA,A854&T,Harvard St @ Coolidg,183,0,0,0,183
MBTA,A806&T,Harvard St @ Coolidg,340,0,0,0,340
MBTA,A5330&T,Washington St @ Oak,35,0,0,15,50
MBTA,A807&T,Harvard St @ Shailer,11,0,0,0,11
MBTA,A945&T,Brookline Ave @ Park,8,0,0,9,17
MBTA,A1006&T,Western Ave @ Riverd,20,0,0,88,108
MBTA,A811&T,Harvard St @ School,331,0,0,1,331
MBTA,A1573&T,N Harvard St @ Hooke,3,0,0,0,3
MBTA,A809&T,Harvard St @ Marion,228,0,0,0,228
MBTA,A1574&T,N Harvard St @ Empir,20,0,0,10,30
MBTA,A564&T,Tremont St @ Washing,25,0,0,0,25
MBTA,A1570&T,N Harvard St @ S Cam,56,0,0,140,196
MBTA,A1578&T,N Harvard St opp Har,198,0,0,1,199
MBTA,A579&T,Commonwealth Ave @ B,218,0,0,4,222
MBTA,A810&T,Harvard St @ Harris,444,0,0,1,445
MBTA,A602&T,Washington St @ Fost,74,0,0,0,75
MBTA,A812&T,Harvard St @ Washing,123,0,0,15,137
MBTA,A5810&T,Cambridge St opp Elk,6,0,0,0,6
MBTA,A1142&T,Park Dr @ Beacon St,53,0,0,0,53
MBTA,A605&T,Tremont St @ Washing,197,0,0,0,197
MBTA,A626&T,Market St @ Sparhawk,48,0,0,0,48
MBTA,A775&T,Washington St @ Shep,3,0,0,1,5
MBTA,A857&T,Harvard Ave @ Bright,42,0,0,45,86
MBTA,A580&T,Commonwealth Ave @ P,182,0,0,0,182
MBTA,A620&T,Chestnut Hill Ave @,4,0,0,0,4
MBTA,A6355&T,Huntington Ave @ For,43,0,0,10,52
